# 検証を通ったキャラクター紹介ポスト。x_posts.py verify が書く。
# 公式アカウントの投稿で、本文にキャラ名が出るものだけが入る。
cid	vid	character	account	status_url	kind	checked_at	note
c83409	v25911	瀬見 季継	@D6_Info	https://x.com/D6_Info/status/1550410320165888001	プロフィール	2026-09-12	要確認 ｜ 【瀬見季継】少し緊張しておりまして……というか、なんで瀬見班の皆さん巡回でいらっしゃらないんですか！？#ダイロク　#第六
c83409	v25911	瀬見 季継	@D6_Info	https://x.com/D6_Info/status/1538827807807381504	フルネーム	2026-09-12	要確認 ｜ 【小噺⑤：瀬見季継】ナカクニに雨が降って……？#ダイロク　#第六妖守 pic.twitter.com/k1ulpIKrC
c83410	v25911	悪虂王	@D6_Info	https://x.com/D6_Info/status/1550407300736684032	プロフィール	2026-09-12	要確認 ｜ 【悪虂王】ご推察通りです！お話しした時にとても良い笑顔だったのでいただいてまいりました！！#ダイロク　#第六妖守 pic
c83410	v25911	悪虂王	@D6_Info	https://x.com/D6_Info/status/1538818941639958528	その他	2026-09-12	要確認 ｜ 【小噺④：悪虂王】いつも通りのマカツヒですが、いつもとはちょっと違う……？#ダイロク　#第六妖守 pic.twitter
c83411	v25911	白月	@D6_Info	https://x.com/D6_Info/status/1550408810363138048	プロフィール	2026-09-12	要確認 ｜ 【白月】少々手元が狂ったようで……イケメンを写真に収めるのは荷が重かったです！！#ダイロク　#第六妖守 pic.twit
c83411	v25911	白月	@D6_Info	https://x.com/D6_Info/status/1538816427796275200	その他	2026-09-12	要確認 ｜ 【小噺③：白月】珍しく真面目なお話をされているようですが……？#ダイロク　#第六妖守 pic.twitter.com/b
c83412	v25911	比良	@D6_Info	https://x.com/D6_Info/status/1550409565371523072	プロフィール	2026-09-12	要確認 ｜ 【比良】空気、空気です。と唱えながら撮ってきました。#ダイロク　#第六妖守 pic.twitter.com/690P6h
c83412	v25911	比良	@D6_Info	https://x.com/D6_Info/status/1538813909049614337	その他	2026-09-12	要確認 ｜ 【小噺②：比良】アマツナが大変なことになったようですが……？#ダイロク　#第六妖守 pic.twitter.com/lW
c100078	v25912	ジュピター	@CP_otomate	https://x.com/CP_otomate/status/1708497000797520105	誕生日	2026-09-12	要確認 ｜ 【ジュピター💛Happy Birthday】10/2はジュピターの誕生日🍰ケーキ欲しさにエイプリルフールに便乗した4/1
c89445	v25912	リネット・ミラー	@CP_otomate	https://x.com/CP_otomate/status/1651860668361109504	フルネーム	2026-09-12	紹介らしい ｜ 【🍩FDキャラクター／ヒロイン】リネット・ミラー（CV.なし）※名前変更可能／ただし、一部ルートでは結婚後のためファミリ
c89446	v25912	ギル・ラヴクラフト	@CP_otomate	https://x.com/CP_otomate/status/1243372243914084352	フルネーム	2026-09-12	紹介らしい ｜ 【Case.1 失恋パラサイト】ギル・ラヴクラフト（CV.木村良平）雑誌などの編集を担当するフリーエディター。2年前の失
c89447	v25912	シェルビー・スネイル	@CP_otomate	https://x.com/CP_otomate/status/1243372553080459266	フルネーム	2026-09-12	紹介らしい ｜ 【Case.2 地位パラサイト】シェルビー・スネイル（CV.KENN）全てが“SSランク”なヒロインが勤めるキューピット
c89448	v25912	ラウル・アコニット	@CP_otomate	https://x.com/CP_otomate/status/1243372680440467458	フルネーム	2026-09-12	紹介らしい ｜ 【Case.3 趣味パラサイト】ラウル・アコニット（CV.八代 拓)迫力あるアクション演技と甘いルックスで大人気のムービ
c89449	v25912	螢彩院・F・琉輝	@CP_otomate	https://x.com/CP_otomate/status/1243372778482356225	フルネーム	2026-09-12	紹介らしい ｜ 【Case.4 外見パラサイト】螢彩院・F・琉輝（CV.榎木淳弥)天才的な色彩感覚を持ち、自身のファッションブランドも展
c89450	v25912	アラン・メルヴィル	@CP_otomate	https://x.com/CP_otomate/status/1243372961010036737	フルネーム	2026-09-12	紹介らしい ｜ 【Case.5 略奪パラサイト】アラン・メルヴィル（CV.古川 慎)想い人がいる女性会員を口説き略奪してしまう、超厄介会
c91059	v25914	アンリ・ランベール	@pf_otomate	https://x.com/pf_otomate/status/1308693084360921090	プロフィール	2026-09-12	紹介らしい ｜ 【攻略キャラクター紹介】◆過去に囚われし者アンリ・ランベール／Henri LambertCV.立花慎之介#ピオフィ pi
c45159	v25915	グレイ＝リングマーク	@spadealice_info	https://x.com/spadealice_info/status/1702520110119080434	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第２部『スペードの国のアリス ～Wonderful Black
c45160	v25915	ジョーカー	@spadealice_info	https://x.com/spadealice_info/status/1702520361982546080	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第２部『スペードの国のアリス ～Wonderful Black
c775	v25915	アリス＝リデル	@spadealice_info	https://x.com/spadealice_info/status/1702517598821478429	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠〈主人公〉アリス＝リデル（名前変更可能）#スペアリ #オトメイト
c776	v25915	ブラッド＝デュプレ	@spadealice_info	https://x.com/spadealice_info/status/1702517845601489165	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第１部『スペードの国のアリス ～Wonderful White
c777	v25915	エリオット＝マーチ	@spadealice_info	https://x.com/spadealice_info/status/1702518097343926659	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第１部『スペードの国のアリス ～Wonderful White
c778	v25915	トゥイードル＝ディー	@spadealice_info	https://x.com/spadealice_info/status/1702518349031412000	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第１部『スペードの国のアリス ～Wonderful White
c779	v25915	トゥイードル＝ダム	@spadealice_info	https://x.com/spadealice_info/status/1702518600559480969	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第１部『スペードの国のアリス ～Wonderful White
c782	v25915	エース	@spadealice_info	https://x.com/spadealice_info/status/1702519355341251013	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第２部『スペードの国のアリス ～Wonderful Black
c785	v25915	ボリス＝エレイ	@spadealice_info	https://x.com/spadealice_info/status/1702519606957785290	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第２部『スペードの国のアリス ～Wonderful Black
c787	v25915	ナイトメア＝ゴットシャルク	@spadealice_info	https://x.com/spadealice_info/status/1702519858578280959	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第２部『スペードの国のアリス ～Wonderful Black
c84838	v25915	ルイス＝キャロル	@spadealice_info	https://x.com/spadealice_info/status/1702518852381233314	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第１部『スペードの国のアリス ～Wonderful White
c84839	v25915	クイン＝シルバー	@spadealice_info	https://x.com/spadealice_info/status/1702519103720931587	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第１部『スペードの国のアリス ～Wonderful White
c84840	v25915	ハンニバル＝ゴールド	@spadealice_info	https://x.com/spadealice_info/status/1702520613569478762	その他	2026-09-12	紹介らしい ｜ 【公式情報】♠「スペードの国のアリス」キャラクター紹介♠【第２部『スペードの国のアリス ～Wonderful Black
c51379	v25916	山崎 烝	@HakuokiShinkai	https://x.com/HakuokiShinkai/status/1541345590344302593	フルネーム	2026-09-12	紹介らしい ｜ シリーズ最新作『薄桜鬼 真改 天雲ノ抄』キャラクター紹介⑨攻略対象キャラクター⚔山崎烝(CV．#鈴木貴征)⏰2022年1
c60137	v25916	山南 敬助	@HakuokiShinkai	https://x.com/HakuokiShinkai/status/1541345603116011521	フルネーム	2026-09-12	紹介らしい ｜ シリーズ最新作『薄桜鬼 真改 天雲ノ抄』キャラクター紹介⑧攻略対象キャラクター⚔山南敬助(CV．#飛田展男)⏰2022年
c6991	v25917	永倉 新八	@HakuokiShinkai	https://x.com/HakuokiShinkai/status/1541345594811113474	フルネーム	2026-09-12	紹介らしい ｜ シリーズ最新作『薄桜鬼 真改 天雲ノ抄』キャラクター紹介⑦攻略対象キャラクター⚔永倉新八(CV．#坪井智浩)⏰2022年
c83683	v25963	結楽	@ayakoi_official	https://x.com/ayakoi_official/status/1559011999308185600	その他	2026-09-12	要確認 ｜ 🌟本編無料解放中🌟本日も、あや恋のキャラクターをご紹介していきます✨第三弾は結楽（CV #永塚拓馬 ）楽久（CV #野上
c83684	v25963	由利 藤一郎	@ayakoi_official	https://x.com/ayakoi_official/status/2087328216709267845	販促	2026-09-12	要確認 ｜ ⚠まもなく終了⚠「[復刻]導きの先に斯くありてガチャ」は【本日 11:59】までです！SSR 鏡之助 (CV #柿原徹也
c83687	v25963	桜時	@ayakoi_official	https://x.com/ayakoi_official/status/2092114748238094683	販促	2026-09-12	要確認 ｜ ◇街角にそよぐ優しい風PickUp 明日まで◇「街角にそよぐ優しい風PickUpガチャ」は明日【8/26 11:59】ま
c83687	v25963	桜時	@ayakoi_official	https://x.com/ayakoi_official/status/2092401638484947338	販促	2026-09-12	要確認 ｜ ⚠まもなく終了⚠「街角にそよぐ優しい風PickUpガチャ」は【本日 11:59】までです！SSR 桜時 (CV #細谷佳
c83688	v25963	楽久	@ayakoi_official	https://x.com/ayakoi_official/status/1559011999308185600	その他	2026-09-12	要確認 ｜ 🌟本編無料解放中🌟本日も、あや恋のキャラクターをご紹介していきます✨第三弾は結楽（CV #永塚拓馬 ）楽久（CV #野上
c83689	v25963	凪千	@ayakoi_official	https://x.com/ayakoi_official/status/2092084560200954104	販促	2026-09-12	要確認 ｜ ☆HAPPY BIRTHDAY 凪千☆凪千(CV #小野友樹)のお誕生日🎊お祝いコメントはぜひ #2026凪千誕生祭 で
c83691	v25963	倉橋 秋泰	@ayakoi_official	https://x.com/ayakoi_official/status/2087328216709267845	販促	2026-09-12	要確認 ｜ ⚠まもなく終了⚠「[復刻]導きの先に斯くありてガチャ」は【本日 11:59】までです！SSR 鏡之助 (CV #柿原徹也
c83692	v25963	大山 龍臣	@ayakoi_official	https://x.com/ayakoi_official/status/1559011999308185600	フルネーム	2026-09-12	要確認 ｜ 🌟本編無料解放中🌟本日も、あや恋のキャラクターをご紹介していきます✨第三弾は結楽（CV #永塚拓馬 ）楽久（CV #野上
c83694	v25963	愛染 鏡之助	@ayakoi_official	https://x.com/ayakoi_official/status/2087328216709267845	販促	2026-09-12	要確認 ｜ ⚠まもなく終了⚠「[復刻]導きの先に斯くありてガチャ」は【本日 11:59】までです！SSR 鏡之助 (CV #柿原徹也
c83801	v25993	エマ	@gensomanege	https://x.com/gensomanege/status/1148517148635123712	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介①】主人公・エマ（17） 読書と空想が好きな心優しい少女。https://t.co/fUn8xhJExK🔸🔸
c83802	v25993	ヒューゴ	@gensomanege	https://x.com/gensomanege/status/1148517396367454211	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介②】ヒューゴ(25) #羽多野渉物腰が柔らかく優しげで紳士的、お茶目な一面もあるレーヴ移動遊園地の園長🔸🔸🔸
c83803	v25993	クリエ	@gensomanege	https://x.com/gensomanege/status/1149241922495688704	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介④】クリエ（17） CV #下野紘 ツンデレ気質なレーヴ移動遊園地のパフォーマー。🔸🔸🔸羽多野渉さん、白井悠
c83804	v25993	リヨン	@gensomanege	https://x.com/gensomanege/status/1149604310390415361	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介⑤】リヨン（年齢不詳） CV #鈴木裕斗おっとりとして穏やかなレーヴ移動遊園地の着ぐるみパフォーマー🔸🔸🔸羽
c83805	v25993	ルシオール	@gensomanege	https://x.com/gensomanege/status/1149966696397938689	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介⑥】ルシオール(21)　CV #白井悠介仕事のとき以外引きこもっているレーヴ移動遊園地の整備士。🔸🔸🔸羽多野
c83806	v25993	アルノー	@gensomanege	https://x.com/gensomanege/status/1150329440066396161	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介⑦】アルノー（19） CV #阿部敦明るく人懐っこい新聞記者。🔸🔸🔸羽多野渉さん、白井悠介さん、阿部敦さん出
c83807	v25993	セルジュ	@gensomanege	https://x.com/gensomanege/status/1148879535166959616	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介③】セルジュ（27） CV #梅原裕一郎クールでめったに感情を表に出さないレーヴ移動遊園地の経理担当。🔸🔸🔸
c88381	v25993	リヨン	@gensomanege	https://x.com/gensomanege/status/1149604310390415361	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介⑤】リヨン（年齢不詳） CV #鈴木裕斗おっとりとして穏やかなレーヴ移動遊園地の着ぐるみパフォーマー🔸🔸🔸羽
